510.00		1465.26		2.25		117.00		819.50		159.00
511.00		1468.13		2.50		117.00		819.70		159.00
512.00		1470.39		2.67		117.00		820.00		159.00
513.00		1473.58		2.73		117.00		820.20		159.00
514.00		1476.57		2.50		118.00		820.30		160.00
515.00		1478.70		2.33		118.00		820.40		160.00
516.00		1481.63		2.56		118.00		820.50		160.00
517.00		1484.53		2.53		118.00		820.60		160.00
518.00		1487.11		2.52		118.00		820.70		161.00
519.00		1490.00		2.52		119.00		820.90		164.00
520.00		1492.68		2.31		119.00		821.00		165.00
521.00		1495.46		2.46		119.00		821.10		164.00
522.00		1498.07		2.27		119.00		821.20		164.00
523.00		1500.34		1.94		120.00		821.30		164.00
524.00		1503.41		2.25		120.00		821.40		163.00
525.00		1506.30		2.55		120.00		821.50		163.00
526.00		1509.21		2.57		120.00		821.60		163.00
527.00		1510.83		2.64		120.00		821.70		163.00
528.00		1513.89		2.69		121.00		821.80		163.00
529.00		1516.91		2.65		121.00		821.90		165.00
530.00		1518.96		2.60		121.00		822.00		165.00
531.00		1522.02		2.66		121.00		822.10		165.00
532.00		1524.92		2.53		121.00		822.20		165.00
533.00		1527.23		2.40		122.00		822.30		164.00
534.00		1530.24		2.64		122.00		822.40		165.00
535.00		1533.14		2.53		122.00		822.50		166.00
536.00		1535.18		2.54		122.00		822.60		166.00
537.00		1538.09		2.54		123.00		822.60		166.00
538.00		1540.86		2.40		123.00		822.70		166.00
539.00		1543.14		2.54		123.00		822.80		165.00
540.00		1545.94		2.43		123.00		822.90		165.00
541.00		1548.63		2.32		123.00		823.00		165.00
542.00		1551.01		2.45		124.00		823.10		165.00
543.00		1553.63		2.25		124.00		823.20		166.00
544.00		1556.53		2.53		124.00		823.30		165.00
545.00		1558.81		2.41		124.00		823.40		165.00
546.00		1561.65		2.50		125.00		823.50		165.00
547.00		1564.59		2.60		125.00		823.60		164.00
548.00		1566.66		2.44		125.00		823.70		164.00
549.00		1569.67		2.67		125.00		823.90		165.00
550.00		1572.67		2.66		125.00		824.00		165.00
551.00		1574.89		2.68		126.00		824.20		164.00
552.00		1577.87		2.64		126.00		824.40		164.00
553.00		1580.64		2.43		126.00		824.60		164.00
554.00		1583.34		2.56		126.00		824.80		164.00
555.00		1586.07		2.39		127.00		825.00		163.00
556.00		1588.81		2.40		127.00		825.10		162.00
557.00		1591.49		2.51		127.00		825.30		162.00
558.00		1594.44		2.64		127.00		825.40		162.00
559.00		1597.42		2.70		127.00		825.60		161.00
560.00		1599.39		2.71		128.00		825.70		160.00
561.00		1602.24		2.60		128.00		825.90		159.00
562.00		1605.20		2.68		128.00		826.00		158.00
563.00		1607.72		2.61		128.00		826.20		156.00
564.00		1610.50		2.47		128.00		826.40		156.00
565.00		1613.46		2.65		129.00		826.50		156.00
566.00		1616.02		2.57		129.00		826.70		157.00
567.00		1618.88		2.55		129.00		826.90		157.00
568.00		1622.02		2.82		129.00		827.00		158.00
569.00		1624.21		2.73		130.00		827.20		159.00
570.00		1627.25		2.73		130.00		827.40		159.00
571.00		1630.29		2.73		130.00		827.60		160.00
572.00		1632.68		2.78		130.00		827.70		160.00
